"cameraid"	"setDate"	"flipDate"	"days"	"id"	"fID"	"repl"	"treat"	"NstartF"	"NstartM"	"deadF"	"deadM"	"cens"	"carriedF"	"carriedM"	"Notes"	"img_size"	"egg_count"	"NewAge"	"lifespan_age"	"age"	"sireid"	"damid"	"n_females"	"eggs_per_female"
"IMG_4970.JPG"	"2016-03-08"	"2016-05-10"	63	"S1D3_a_STD"	"S1D3_a"	"a"	"STD"	18	6	1	0	0	0	0	NA	3009	4	65	62	62	"S1"	"D3"	1	4
"IMG_2111.JPG"	"2016-03-11"	"2016-03-15"	4	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	2255	778.72371180011	6	3	3	"S1"	"D3"	16	48.6702319875069
"IMG_2475.JPG"	"2016-03-11"	"2016-03-22"	11	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	2278	605.453554872122	13	10	10	"S1"	"D3"	16	37.8408471795076
"IMG_2555.JPG"	"2016-03-11"	"2016-03-29"	18	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	NA	419	20	17	17	"S1"	"D3"	16	26.1875
"IMG_2748.JPG"	"2016-03-11"	"2016-04-05"	25	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	2288	776.674128760274	27	24	24	"S1"	"D3"	15	51.7782752506849
"IMG_4245.JPG"	"2016-03-11"	"2016-04-12"	32	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	2958	476.42639013119	34	31	31	"S1"	"D3"	14	34.0304564379422
"IMG_4297.JPG"	"2016-03-11"	"2016-04-19"	39	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	3042	212.856647683379	41	38	38	"S1"	"D3"	14	15.2040462630985
"IMG_3730.JPG"	"2016-03-11"	"2016-04-26"	46	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	2948	623.049969250102	48	45	45	"S1"	"D3"	13	47.9269207115463
"IMG_4320.JPG"	"2016-03-11"	"2016-05-03"	53	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	1	0	0	0	0	NA	2872	429.633981565638	55	52	52	"S1"	"D3"	11	39.0576346877853
"IMG_4914.JPG"	"2016-03-11"	"2016-05-10"	60	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	1	0	0	0	0	NA	3047	0	62	59	59	"S1"	"D3"	10	0
"IMG_5286.JPG"	"2016-03-11"	"2016-05-17"	67	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	NA	10	69	66	66	"S1"	"D3"	9	1.11111111111111
"IMG_5560.JPG"	"2016-03-11"	"2016-05-24"	74	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	3210	0	76	73	73	"S1"	"D3"	4	0
"IMG_5628.JPG"	"2016-03-11"	"2016-05-31"	81	"S1D3_b_LY"	"S1D3_b"	"b"	"LY"	16	6	0	0	0	0	0	NA	3221	0	83	80	80	"S1"	"D3"	4	0
"IMG_2252.JPG"	"2016-03-11"	"2016-03-22"	11	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	0	0	0	0	0	NA	2234	552.12573296628	13	10	10	"S1"	"D3"	16	34.5078583103925
"IMG_3488.JPG"	"2016-03-11"	"2016-03-29"	18	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	0	0	0	0	0	NA	3140	780.845624826748	20	17	17	"S1"	"D3"	15	52.0563749884498
"IMG_2879.JPG"	"2016-03-11"	"2016-04-05"	25	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	0	0	0	0	0	NA	2768	506.369568304428	27	24	24	"S1"	"D3"	14	36.1692548788877
"IMG_3663.JPG"	"2016-03-11"	"2016-04-12"	32	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	1	0	0	0	0	"IMG_3658-3706 are in fact HS"	3009	66	34	31	31	"S1"	"D3"	12	5.5
"IMG_4603.JPG"	"2016-03-11"	"2016-04-19"	39	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	0	0	0	0	0	NA	2895	63.2159997590997	41	38	38	"S1"	"D3"	6	10.53599995985
"IMG_3823.JPG"	"2016-03-11"	"2016-04-26"	46	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	0	0	0	0	0	NA	3040	74.0243112050042	48	45	45	"S1"	"D3"	6	12.337385200834
"IMG_4362.JPG"	"2016-03-11"	"2016-05-03"	53	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	1	0	0	0	0	NA	2863	0	55	52	52	"S1"	"D3"	6	0
"IMG_4953.JPG"	"2016-03-11"	"2016-05-10"	60	"S1D3_b_HS"	"S1D3_b"	"b"	"HS"	16	6	0	1	0	0	0	NA	2959	0	62	59	59	"S1"	"D3"	1	0
"IMG_2378.JPG"	"2016-03-15"	"2016-03-22"	7	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2068	787.580448287741	9	6	6	"S1"	"D3"	24	32.8158520119892
"IMG_2781.JPG"	"2016-03-15"	"2016-03-29"	14	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	3376	1436.67624675078	16	13	13	"S1"	"D3"	24	59.8615102812826
"IMG_2589.JPG"	"2016-03-15"	"2016-04-05"	21	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2304	712	23	20	20	"S1"	"D3"	23	30.9565217391304
"IMG_3464.JPG"	"2016-03-15"	"2016-04-12"	28	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2579	1042.82322732021	30	27	27	"S1"	"D3"	23	45.3401403182702
"IMG_3924.JPG"	"2016-03-15"	"2016-04-19"	35	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2960	852.885693034126	37	34	34	"S1"	"D3"	22	38.7675315015512
"IMG_3653.JPG"	"2016-03-15"	"2016-04-26"	42	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	NA	888	44	41	41	"S1"	"D3"	22	40.3636363636364
"IMG_4232.JPG"	"2016-03-15"	"2016-05-03"	49	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2929	0	51	48	48	"S1"	"D3"	20	0
"IMG_4887.JPG"	"2016-03-15"	"2016-05-10"	56	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	1	0	0	0	NA	3076	158.299370395807	58	55	55	"S1"	"D3"	18	8.79440946643372
"IMG_5264.JPG"	"2016-03-15"	"2016-05-17"	63	"S1D3_b_STD"	"S1D3_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2999	0	65	62	62	"S1"	"D3"	5	0
"IMG_1887.JPG"	"2016-02-29"	"2016-03-08"	8	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2152	807	10	7	7	"S21"	"D61"	24	33.625
"IMG_2051.JPG"	"2016-02-29"	"2016-03-15"	15	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	NA	793	17	14	14	"S21"	"D61"	24	33.0416666666667
"IMG_2247.JPG"	"2016-02-29"	"2016-03-22"	22	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2228	593.769518887698	24	21	21	"S21"	"D61"	23	25.8160660385956
"IMG_3247.JPG"	"2016-02-29"	"2016-03-29"	29	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2932	419.478913651485	31	28	28	"S21"	"D61"	22	19.0672233477948
"IMG_2904.JPG"	"2016-02-29"	"2016-04-05"	36	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	2954	424.128262948677	38	35	35	"S21"	"D61"	22	19.278557406758
"IMG_3703.JPG"	"2016-02-29"	"2016-04-12"	43	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	1	0	0	0	0	"IMG_3658-3706 are in fact HS"	3032	293.745228938578	45	42	42	"S21"	"D61"	18	16.3191793854766
"IMG_4805.JPG"	"2016-02-29"	"2016-04-19"	50	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	2	0	0	0	0	NA	2976	0	52	49	49	"S21"	"D61"	15	0
"IMG_4145.JPG"	"2016-02-29"	"2016-04-26"	57	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	3015	21.9975176979692	59	56	56	"S21"	"D61"	5	4.39950353959384
"IMG_4560.JPG"	"2016-02-29"	"2016-05-03"	64	"S21D61_a_HS"	"S21D61_a"	"a"	"HS"	24	6	0	0	0	0	0	NA	3079	0	66	63	63	"S21"	"D61"	3	0
"IMG_2190.JPG"	"2016-03-11"	"2016-03-15"	4	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	2124	1270.50954630027	6	3	3	"S21"	"D62"	16	79.406846643767
"IMG_2371.JPG"	"2016-03-11"	"2016-03-22"	11	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	0	0	0	0	0	"lighting terribly wrong!"	NA	623	13	10	10	"S21"	"D62"	16	38.9375
"IMG_2546.JPG"	"2016-03-11"	"2016-03-29"	18	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	NA	734	20	17	17	"S21"	"D62"	16	45.875
"IMG_2618.JPG"	"2016-03-11"	"2016-04-05"	25	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	1	1	0	0	0	NA	2376	629.088890182608	27	24	24	"S21"	"D62"	16	39.318055636413
"IMG_3755.JPG"	"2016-03-11"	"2016-04-12"	32	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	1	0	0	0	0	NA	3248	1177.01433023781	34	31	31	"S21"	"D62"	15	78.4676220158538
"IMG_4252.JPG"	"2016-03-11"	"2016-04-19"	39	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	2993	648.212745738523	41	38	38	"S21"	"D62"	14	46.3009104098945
"IMG_3717.JPG"	"2016-03-11"	"2016-04-26"	46	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	1	0	0	0	0	NA	2864	484.992385593648	48	45	45	"S21"	"D62"	14	34.6423132566892
"IMG_4302.JPG"	"2016-03-11"	"2016-05-03"	53	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	3004	114.278309844087	55	52	52	"S21"	"D62"	8	14.2847887305108
"IMG_4898.JPG"	"2016-03-11"	"2016-05-10"	60	"S21D62_a_STD"	"S21D62_a"	"a"	"STD"	16	6	2	0	0	0	0	NA	2937	0	62	59	59	"S21"	"D62"	5	0
"IMG_2000.JPG"	"2016-03-11"	"2016-03-15"	4	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	NA	971	6	3	3	"S21"	"D63"	18	53.9444444444444
"IMG_2261.JPG"	"2016-03-11"	"2016-03-22"	11	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	2184	699.517971775318	13	10	10	"S21"	"D63"	18	38.8621095430732
"IMG_3319.JPG"	"2016-03-11"	"2016-03-29"	18	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	3096	427	20	17	17	"S21"	"D63"	18	23.7222222222222
"IMG_2713.JPG"	"2016-03-11"	"2016-04-05"	25	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	1	0	0	0	NA	2336	247.159506225112	27	24	24	"S21"	"D63"	18	13.7310836791729
"IMG_3538.JPG"	"2016-03-11"	"2016-04-12"	32	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	1	0	0	0	NA	2953	542.493715729296	34	31	31	"S21"	"D63"	16	33.905857233081
"IMG_4577.JPG"	"2016-03-11"	"2016-04-19"	39	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	2977	71.2013366725644	41	38	38	"S21"	"D63"	14	5.08580976232603
"IMG_3796.JPG"	"2016-03-11"	"2016-04-26"	46	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	2896	236.108509841851	48	45	45	"S21"	"D63"	9	26.2342788713168
"IMG_4338.JPG"	"2016-03-11"	"2016-05-03"	53	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	2850	7.1913553765245	55	52	52	"S21"	"D63"	3	2.3971184588415
"IMG_4932.JPG"	"2016-03-11"	"2016-05-10"	60	"S21D63_a_HS"	"S21D63_a"	"a"	"HS"	18	6	0	0	0	0	0	NA	3163	0	62	59	59	"S21"	"D63"	2	0
"IMG_2118.JPG"	"2016-03-08"	"2016-03-15"	7	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	2240	1254.90613068897	9	6	6	"S21"	"D63"	22	57.0411877585898
"IMG_2527.JPG"	"2016-03-08"	"2016-03-22"	14	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	2310	971	16	13	13	"S21"	"D63"	22	44.1363636363636
"IMG_3513.JPG"	"2016-03-08"	"2016-03-29"	21	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	3090	703.913034588265	23	20	20	"S21"	"D63"	22	31.9960470267393
"IMG_2985.JPG"	"2016-03-08"	"2016-04-05"	28	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	2810	422.576289740141	30	27	27	"S21"	"D63"	22	19.2080131700064
"IMG_4247.JPG"	"2016-03-08"	"2016-04-12"	35	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	3072	576.659908358124	37	34	34	"S21"	"D63"	21	27.4599956361012
"IMG_4730.JPG"	"2016-03-08"	"2016-04-19"	42	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	3235	318.630145477866	44	41	41	"S21"	"D63"	21	15.1728640703746
"IMG_4069.JPG"	"2016-03-08"	"2016-04-26"	49	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	1	0	0	0	0	NA	2989	274.048550918061	51	48	48	"S21"	"D63"	20	13.702427545903
"IMG_4484.JPG"	"2016-03-08"	"2016-05-03"	56	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	1	0	0	0	0	NA	3082	190.460400196109	58	55	55	"S21"	"D63"	17	11.2035529527123
"IMG_5071.JPG"	"2016-03-08"	"2016-05-10"	63	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	1	0	0	0	0	NA	3251	15.1071318712886	65	62	62	"S21"	"D63"	11	1.3733756246626
"IMG_5347.JPG"	"2016-03-08"	"2016-05-17"	70	"S21D63_a_LY"	"S21D63_a"	"a"	"LY"	22	6	0	0	0	0	0	NA	2906	0	72	69	69	"S21"	"D63"	2	0
"IMG_2385.JPG"	"2016-03-15"	"2016-03-22"	7	"S21D63_a_STD"	"S21D63_a"	"a"	"STD"	14	6	0	0	0	0	0	"no repl id"	2091	441.348860210054	9	6	6	"S21"	"D63"	14	31.5249185864324
"IMG_2795.JPG"	"2016-03-15"	"2016-03-29"	14	"S21D63_a_STD"	"S21D63_a"	"a"	"STD"	14	6	0	0	0	0	0	NA	3416	807.851803574923	16	13	13	"S21"	"D63"	13	62.1424464288402
"IMG_2582.JPG"	"2016-03-15"	"2016-04-05"	21	"S21D63_a_STD"	"S21D63_a"	"a"	"STD"	14	6	0	0	0	0	0	NA	1963	290.59164204505	23	20	20	"S21"	"D63"	9	32.2879602272278
"IMG_3077.JPG"	"2016-03-15"	"2016-04-12"	28	"S21D63_a_STD"	"S21D63_a"	"a"	"STD"	14	6	0	0	0	0	0	NA	2584	461.012296285165	30	27	27	"S21"	"D63"	9	51.2235884761294
"IMG_3897.JPG"	"2016-03-15"	"2016-04-19"	35	"S21D63_a_STD"	"S21D63_a"	"a"	"STD"	14	6	1	0	0	0	0	NA	2992	115.56104660884	37	34	34	"S21"	"D63"	6	19.2601744348067
"IMG_3626.JPG"	"2016-03-15"	"2016-04-26"	42	"S21D63_a_STD"	"S21D63_a"	"a"	"STD"	14	6	2	0	0	0	0	NA	3108	741.174527259691	44	41	41	"S21"	"D63"	2	NA
"IMG_1948.JPG"	"2016-03-02"	"2016-03-08"	6	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	"b repl on image"	2019	651.906335011715	8	5	5	"S21"	"D63"	18	36.2170186117619
"IMG_2135.JPG"	"2016-03-02"	"2016-03-15"	13	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	"labeled s21d63a, bad image"	2128	829	15	12	12	"S21"	"D63"	18	46.0555555555556
"IMG_2383.JPG"	"2016-03-02"	"2016-03-22"	20	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2063	839.97876125528	22	19	19	"S21"	"D63"	18	46.6654867364045
"IMG_2764.JPG"	"2016-03-02"	"2016-03-29"	27	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	3289	1120.60038899855	29	26	26	"S21"	"D63"	18	62.2555771665859
"IMG_2580.JPG"	"2016-03-02"	"2016-04-05"	34	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2020	679.699948700225	36	33	33	"S21"	"D63"	17	39.9823499235426
"IMG_3433.JPG"	"2016-03-02"	"2016-04-12"	41	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2525	794.540980723114	43	40	40	"S21"	"D63"	17	46.7377047484184
"IMG_3896.JPG"	"2016-03-02"	"2016-04-19"	48	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	1	0	0	0	0	NA	2976	752.343287726864	50	47	47	"S21"	"D63"	16	47.021455482929
"IMG_3625.JPG"	"2016-03-02"	"2016-04-26"	55	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	NA	753	57	54	54	"S21"	"D63"	12	62.75
"IMG_4199.JPG"	"2016-03-02"	"2016-05-03"	62	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	2901	0	64	61	61	"S21"	"D63"	9	0
"IMG_4866.JPG"	"2016-03-02"	"2016-05-10"	69	"S21D63_b_STD"	"S21D63_b"	"b"	"STD"	18	6	0	0	0	0	0	NA	3157	0	71	68	68	"S21"	"D63"	3	0
"IMG_2121.JPG"	"2016-03-08"	"2016-03-15"	7	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	"repl not specified"	NA	780	9	6	6	"S23"	"D67"	16	48.75
"IMG_2440.JPG"	"2016-03-08"	"2016-03-22"	14	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	2096	623.56665973042	16	13	13	"S23"	"D67"	16	38.9729162331513
"IMG_3501.JPG"	"2016-03-08"	"2016-03-29"	21	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	3114	765.876237051594	23	20	20	"S23"	"D67"	16	47.8672648157246
"IMG_2946.JPG"	"2016-03-08"	"2016-04-05"	28	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	2632	742.183643986537	30	27	27	"S23"	"D67"	16	46.3864777491586
"IMG_3951.JPG"	"2016-03-08"	"2016-04-12"	35	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	2960	434.31430952619	37	34	34	"S23"	"D67"	15	28.954287301746
"IMG_4617.JPG"	"2016-03-08"	"2016-04-19"	42	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	3047	419.131164794352	44	41	41	"S23"	"D67"	14	29.9379403424537
"IMG_3837.JPG"	"2016-03-08"	"2016-04-26"	49	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	3088	604.637622651886	51	48	48	"S23"	"D67"	14	43.1884016179919
"IMG_4375.JPG"	"2016-03-08"	"2016-05-03"	56	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	2813	278.356432843369	58	55	55	"S23"	"D67"	13	21.4120332956438
"IMG_4965.JPG"	"2016-03-08"	"2016-05-10"	63	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	1	0	0	0	0	NA	3154	148.3368838003	65	62	62	"S23"	"D67"	11	13.4851712545727
"IMG_5200.JPG"	"2016-03-08"	"2016-05-17"	70	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	1	0	0	0	0	NA	3001	145.754995626578	72	69	69	"S23"	"D67"	8	18.2193744533222
"IMG_5591.JPG"	"2016-03-08"	"2016-05-24"	77	"S23D67_a_LY"	"S23D67_a"	"a"	"LY"	16	6	0	0	0	0	0	NA	3267	0	79	76	76	"S23"	"D67"	2	0
"IMG_2408.JPG"	"2016-03-15"	"2016-03-22"	7	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	2080	775	9	6	6	"S23"	"D67"	16	48.4375
"IMG_2799.JPG"	"2016-03-15"	"2016-03-29"	14	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	3344	1190.55029014945	16	13	13	"S23"	"D67"	16	74.4093931343403
"IMG_2590.JPG"	"2016-03-15"	"2016-04-05"	21	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	NA	517	23	20	20	"S23"	"D67"	16	32.3125
"IMG_3432.JPG"	"2016-03-15"	"2016-04-12"	28	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	NA	541	30	27	27	"S23"	"D67"	14	38.6428571428571
"IMG_3894.JPG"	"2016-03-15"	"2016-04-19"	35	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	3040	662.727421168561	37	34	34	"S23"	"D67"	13	50.9790323975816
"IMG_3623.JPG"	"2016-03-15"	"2016-04-26"	42	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	1	0	0	0	NA	NA	507	44	41	41	"S23"	"D67"	12	42.25
"IMG_4197.JPG"	"2016-03-15"	"2016-05-03"	49	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	2975	6.87848556483169	51	48	48	"S23"	"D67"	12	0.573207130402641
"IMG_4864.JPG"	"2016-03-15"	"2016-05-10"	56	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	3112	75.982037330672	58	55	55	"S23"	"D67"	10	7.5982037330672
"IMG_5246.JPG"	"2016-03-15"	"2016-05-17"	63	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	2910	2.44030064683946	65	62	62	"S23"	"D67"	5	0.488060129367892
"IMG_5535.JPG"	"2016-03-15"	"2016-05-24"	70	"S23D67_a_STD"	"S23D67_a"	"a"	"STD"	16	6	0	0	0	0	0	NA	3091	0	72	69	69	"S23"	"D67"	0	0
"IMG_3264.JPG"	"2016-03-24"	"2016-03-29"	5	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	0	0	0	0	"labeled s23d67b"	2728	983.889470475802	7	4	4	"S23"	"D67"	24	40.9953946031584
"IMG_2870.JPG"	"2016-03-24"	"2016-04-05"	12	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	0	0	0	0	"labeled s23d67a"	2728	832.407816423818	14	11	11	"S23"	"D67"	24	34.6836590176591
"IMG_3660.JPG"	"2016-03-24"	"2016-04-12"	19	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	1	0	0	0	"IMG_3658-3706 are in fact HS"	3000	929.84973512458	21	18	18	"S23"	"D67"	22	42.2658970511173
"IMG_4802.JPG"	"2016-03-24"	"2016-04-19"	26	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	0	0	0	0	NA	3003	88.4748469299028	28	25	25	"S23"	"D67"	19	4.65657089104752
"IMG_4142.JPG"	"2016-03-24"	"2016-04-26"	33	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	2	0	0	0	0	NA	3217	146.247258338592	35	32	32	"S23"	"D67"	17	8.60277990227012
"IMG_4557.JPG"	"2016-03-24"	"2016-05-03"	40	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	0	0	0	0	NA	3052	53.1243647441717	42	39	39	"S23"	"D67"	13	4.08648959570552
"IMG_5135.JPG"	"2016-03-24"	"2016-05-10"	47	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	2	0	0	0	0	"repl a on image"	3178	0	49	46	46	"S23"	"D67"	9	0
"IMG_5398.JPG"	"2016-03-24"	"2016-05-17"	54	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	0	0	0	0	NA	2886	0	56	53	53	"S23"	"D67"	5	0
"IMG_5500.JPG"	"2016-03-24"	"2016-05-24"	61	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	0	1	0	0	0	NA	3225	0	63	60	60	"S23"	"D67"	4	0
"IMG_5692.JPG"	"2016-03-24"	"2016-05-31"	68	"S23D67_b_HS"	"S23D67_b"	"b"	"HS"	24	6	1	0	0	0	0	NA	3264	0	70	67	67	"S23"	"D67"	2	0
"IMG_2645.JPG"	"2016-03-28"	"2016-04-05"	8	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2424	740.945247113984	10	7	7	"S23"	"D67"	23	32.2150107440863
"IMG_3418.JPG"	"2016-03-28"	"2016-04-12"	15	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2563	1117.38046671715	17	14	14	"S23"	"D67"	23	48.5817594224847
"IMG_4768.JPG"	"2016-03-28"	"2016-04-19"	22	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	3043	386.843592527012	24	21	21	"S23"	"D67"	23	16.8192866316092
"IMG_4108.JPG"	"2016-03-28"	"2016-04-26"	29	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	3119	829.26053600949	31	28	28	"S23"	"D67"	22	37.6936607277041
"IMG_4523.JPG"	"2016-03-28"	"2016-05-03"	36	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	3113	578.037754648749	38	35	35	"S23"	"D67"	21	27.5256073642261
"IMG_5106.JPG"	"2016-03-28"	"2016-05-10"	43	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	3229	305.887306814896	45	42	42	"S23"	"D67"	20	15.2943653407448
"IMG_5372.JPG"	"2016-03-28"	"2016-05-17"	50	"S23D67_b_STD"	"S23D67_b"	"b"	"STD"	24	6	0	0	0	0	0	NA	2889	92.7023421843357	52	49	49	"S23"	"D67"	18	5.15013012135198
