camera_id,handcounted,handcount,test_case,visually_recheck,setDate,flipDate,days,id,fID,repl,treat,NstartF,NstartM,box,ccoord,rcoord,deadF,deadM,cens,carriedF,carriedM,X__1,X__2
IMG_2450.JPG,NA,NA,NA,NA,2016-03-02,2016-03-22,20,S5D15_a_LY,S5D15_a,a,LY,17,6,2,9,3,0,0,0,0,0,NA,NA
IMG_2451.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S41D122_b_LY,S41D122_b,b,LY,24,6,1,2,10,0,0,0,0,0,NA,NA
IMG_2452.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S7D19_b_LY,S7D19_b,b,LY,17,6,3,4,5,0,0,0,0,0,NA,NA
IMG_2453.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S9D27_b_LY,S9D27_b,b,LY,22,6,1,8,9,0,0,0,0,0,NA,NA
IMG_2454.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S17D49_b_LY,S17D49_b,b,LY,16,6,1,8,7,0,0,0,0,0,NA,NA
IMG_2455.JPG,NA,NA,NA,NA,2016-03-21,2016-03-22,1,S11D33_b_LY,S11D33_b,b,LY,18,6,1,8,6,0,0,0,0,0,NA,NA
IMG_2457.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S19D56_a_LY,S19D56_a,a,LY,17,6,1,8,8,0,0,0,0,0,NA,NA
IMG_2459.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S45D134_b_LY,S45D134_b,b,LY,19,6,3,4,4,0,0,0,0,0,NA,NA
IMG_2460.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S23D68_b_LY,S23D68_b,b,LY,22,6,3,4,2,0,0,0,0,0,NA,NA
IMG_2461.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S3D7_b_LY,S3D7_b,b,LY,18,6,3,7,6,0,0,0,0,0,NA,NA
IMG_2462.JPG,NA,NA,NA,NA,2016-03-21,2016-03-22,1,S17D50_b_LY,S17D50_b,b,LY,23,6,1,8,2,0,0,0,0,0,NA,NA
IMG_2463.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S9D26_a_LY,S9D26_a,a,LY,15,6,1,8,3,0,0,0,0,0,NA,NA
IMG_2464.JPG,NA,NA,NA,NA,2016-03-21,2016-03-22,1,S41D121_a_LY,S41D121_a,a,LY,22,6,3,4,6,2,0,0,0,0,NA,NA
IMG_2465.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S37D109_a_LY,S37D109_a,a,LY,17,6,3,7,10,0,0,0,0,0,NA,NA
IMG_2466.JPG,NA,NA,NA,NA,2016-02-26,2016-03-22,25,S3D7_a_LY,S3D7_a,a,LY,24,6,1,5,9,0,0,0,0,0,NA,NA
IMG_2467.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S19D56_b_LY,S19D56_b,b,LY,21,6,3,7,5,0,0,0,0,0,NA,NA
IMG_2468.JPG,NA,NA,NA,NA,2016-03-02,2016-03-22,20,S1D1_a_LY,S1D1_a,a,LY,17,6,1,8,10,0,0,0,0,0,NA,NA
IMG_2469.JPG,yes,715,NA,NA,2016-03-11,2016-03-22,11,S55D164_b_LY,S55D164_b,b,LY,20,6,6,5,8,0,0,0,0,0,NA,NA
IMG_2471.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S45D133_a_LY,S45D133_a,a,LY,19,6,2,6,7,0,0,0,0,0,NA,NA
IMG_2472.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S59D176_b_LY,S59D176_b,b,LY,22,6,6,5,6,0,0,0,0,0,NA,NA
IMG_2473.JPG,NA,NA,NA,NA,2016-03-02,2016-03-22,20,S1D3_a_LY,S1D3_a,a,LY,24,6,2,3,8,0,0,0,0,0,NA,NA
IMG_2474.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S53D158_a_LY,S53D158_a,a,LY,16,6,6,5,3,0,0,0,0,0,NA,NA
IMG_2475.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S1D3_b_LY,S1D3_b,b,LY,16,6,2,3,7,0,0,0,0,0,NA,NA
IMG_2476.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S55D164_a_LY,S55D164_a,a,LY,19,6,6,5,7,0,0,0,0,0,NA,NA
IMG_2477.JPG,NA,NA,NA,NA,2016-03-21,2016-03-22,1,S27D80_b_LY,S27D80_b,b,LY,24,6,3,7,2,0,0,0,0,0,NA,NA
IMG_2478.JPG,yes,746,NA,NA,2016-03-15,2016-03-22,7,S25D75_b_LY,S25D75_b,b,LY,24,6,3,4,10,0,0,0,0,0,NA,NA
IMG_2479.JPG,NA,NA,NA,NA,2016-02-29,2016-03-22,22,S9D27_a_LY,S9D27_a,a,LY,24,6,2,3,10,0,0,0,0,0,NA,NA
IMG_2480.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S35D103_a_LY,S35D103_a,a,LY,23,6,3,4,7,0,0,0,0,0,NA,NA
IMG_2481.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S5D15_b_LY,S5D15_b,b,LY,24,6,2,3,4,0,0,0,0,0,NA,NA
IMG_2482.JPG,NA,NA,NA,NA,2016-03-02,2016-03-22,20,S25D73_a_LY,S25D73_a,a,LY,19,6,3,4,9,0,0,0,0,0,NA,NA
IMG_2483.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S37D110_a_LY,S37D110_a,a,LY,24,6,2,6,6,0,0,0,0,0,NA,NA
IMG_2484.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S13D39_b_LY,S13D39_b,b,LY,16,6,3,10,5,0,0,0,0,0,NA,NA
IMG_2485.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S29D86_a_LY,S29D86_a,a,LY,16,6,2,6,5,0,0,0,0,0,NA,NA
IMG_2486.JPG,NA,NA,NA,NA,2016-03-04,2016-03-22,18,S29D85_a_LY,S29D85_a,a,LY,22,6,4,7,9,0,0,0,0,0,NA,NA
IMG_2487.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S49D146_a_LY,S49D146_a,a,LY,24,6,4,10,7,0,0,0,0,0,NA,NA
IMG_2488.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S13D39_a_LY,S13D39_a,a,LY,24,6,3,7,7,0,0,0,0,0,NA,NA
IMG_2489.JPG,NA,NA,NA,NA,2016-03-02,2016-03-22,20,S27D81_a_LY,S27D81_a,a,LY,19,6,5,3,9,0,0,0,0,0,NA,NA
IMG_2490.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S33D97_b_LY,S33D97_b,b,LY,24,6,4,4,7,0,0,0,0,0,NA,NA
IMG_2491.JPG,NA,NA,NA,NA,2016-03-02,2016-03-22,20,S33D97_a_LY,S33D97_a,a,LY,14,6,2,6,2,0,0,0,0,0,NA,NA
IMG_2492.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S7D21_b_LY,S7D21_b,b,LY,21,6,3,7,8,0,0,0,0,0,NA,NA
IMG_2493.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S17D50_a_LY,S17D50_a,a,LY,24,6,2,3,9,0,0,0,0,0,NA,NA
IMG_2494.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S47D141_a_LY,S47D141_a,a,LY,17,6,5,3,6,0,1,0,0,0,NA,NA
IMG_2495.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S31D93_a_LY,S31D93_a,a,LY,18,6,4,7,7,0,0,0,0,0,NA,NA
IMG_2496.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S45D134_a_LY,S45D134_a,a,LY,16,6,4,10,3,0,0,0,0,0,NA,NA
IMG_2497.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S33D98_b_LY,S33D98_b,b,LY,17,6,4,10,10,0,0,0,0,0,NA,NA
IMG_2498.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S37D111_a_LY,S37D111_a,a,LY,15,6,4,10,6,0,0,0,0,0,NA,NA
IMG_2499.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S33D99_a_LY,S33D99_a,a,LY,24,6,5,3,3,0,0,0,0,0,NA,NA
IMG_2500.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S33D98_a_LY,S33D98_a,a,LY,19,6,5,3,7,0,0,0,0,0,NA,NA
IMG_2501.JPG,NA,NA,NA,NA,2016-02-29,2016-03-22,22,S41D123_a_LY,S41D123_a,a,LY,24,6,4,7,1,0,0,0,0,0,NA,NA
IMG_2502.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S31D91_a_LY,S31D91_a,a,LY,18,6,5,3,4,0,0,0,0,0,NA,NA
IMG_2503.JPG,NA,NA,NA,NA,2016-02-29,2016-03-22,22,S7D21_a_LY,S7D21_a,a,LY,24,6,3,10,3,0,0,0,0,0,NA,NA
IMG_2504.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S31D92_a_LY,S31D92_a,a,LY,21,6,5,3,2,0,0,0,0,0,NA,NA
IMG_2505.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S55D163_b_LY,S55D163_b,b,LY,17,6,6,2,8,0,0,0,0,0,NA,NA
IMG_2506.JPG,NA,NA,NA,NA,2016-03-21,2016-03-22,1,S49D147_b_LY,S49D147_b,b,LY,24,6,4,7,3,1,0,0,0,0,NA,NA
IMG_2507.JPG,NA,NA,NA,NA,2016-03-05,2016-03-22,17,S5D14_a_LY,S5D14_a,a,LY,13,6,3,10,7,0,0,0,0,0,NA,NA
IMG_2508.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S59D175_a_LY,S59D175_a,a,LY,20,6,6,2,5,0,0,0,0,0,NA,NA
IMG_2509.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S47D141_b_LY,S47D141_b,b,LY,14,6,4,7,4,0,0,0,0,0,NA,NA
IMG_2510.JPG,NA,NA,NA,NA,2016-03-21,2016-03-22,1,S31D93_b_LY,S31D93_b,b,LY,16,6,4,10,1,0,0,0,0,0,NA,NA
IMG_2511.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S1D2_b_LY,S1D2_b,b,LY,16,6,4,1,4,0,0,0,0,0,NA,NA
IMG_2512.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S11D33_a_LY,S11D33_a,a,LY,15,6,4,1,10,0,0,0,0,0,NA,NA
IMG_2513.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S45D135_a_LY,S45D135_a,a,LY,20,6,4,7,8,0,0,0,0,0,NA,NA
IMG_2514.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S61D181_b_LY,S61D181_b,b,LY,24,6,6,2,2,0,0,0,0,0,NA,NA
IMG_2515.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S23D69_b_LY,S23D69_b,b,LY,16,6,4,1,8,0,0,0,0,0,NA,NA
IMG_2516.JPG,NA,NA,NA,NA,2016-03-11,2016-03-22,11,S49D147_a_LY,S49D147_a,a,LY,21,6,4,4,6,0,0,0,0,0,NA,NA
IMG_2517.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S61D181_a_LY,S61D181_a,a,LY,19,6,6,2,1,0,0,0,0,0,NA,NA
IMG_2518.JPG,NA,NA,NA,NA,2016-03-08,2016-03-22,14,S47D140_b_LY,S47D140_b,b,LY,24,6,5,3,8,0,0,0,0,0,NA,NA
IMG_2520.JPG,yes,515,yes,NA,2016-03-05,2016-03-22,17,S23D69_a_LY,S23D69_a,a,LY,15,6,4,1,9,0,0,0,0,0,NA,NA
IMG_2521.JPG,yes,1004,yes,NA,2016-03-15,2016-03-22,7,S41D123_b_LY,S41D123_b,b,LY,18,6,4,4,4,0,0,0,0,0,NA,NA
IMG_2522.JPG,NA,NA,NA,NA,2016-03-15,2016-03-22,7,S37D109_b_LY,S37D109_b,b,LY,24,6,4,7,6,0,0,0,0,0,NA,NA
IMG_2523.JPG,yes,1077,yes,NA,2016-02-29,2016-03-22,22,S47D139_a_LY,S47D139_a,a,LY,24,6,4,4,10,0,0,0,0,0,NA,NA
IMG_2524.JPG,yes,721,yes,NA,2016-03-08,2016-03-22,14,S27D80_a_LY,S27D80_a,a,LY,15,6,5,3,5,0,0,0,0,0,NA,NA
IMG_2525.JPG,yes,214,yes,NA,2016-03-21,2016-03-22,1,S17D49_a_LY,S17D49_a,a,LY,24,6,4,1,1,0,0,0,0,0,NA,NA
IMG_2526.JPG,yes,787,yes,NA,2016-03-15,2016-03-22,7,S35D103_b_LY,S35D103_b,b,LY,15,6,4,4,9,0,0,0,0,0,NA,NA
IMG_2527.JPG,yes,971,yes,NA,2016-03-08,2016-03-22,14,S21D63_a_LY,S21D63_a,a,LY,22,6,4,1,2,0,0,0,0,0,NA,NA
IMG_2528.JPG,yes,943,yes,NA,2016-03-08,2016-03-22,14,S23D68_a_LY,S23D68_a,a,LY,24,6,3,10,4,0,0,0,0,0,labeled s23d68b,NA
IMG_2529.JPG,yes,912,yes,NA,2016-02-29,2016-03-22,22,S13D37_a_LY,S13D37_a,a,LY,21,6,4,1,3,0,0,0,0,0,NA,NA
IMG_2531.JPG,yes,1070,NA,NA,2016-03-21,2016-03-29,8,S3D9_b_STD,S3D9_b,b,STD,17,6,3,8,6,0,0,0,0,0,NA,NA
IMG_2532.JPG,yes,1088,NA,NA,2016-03-08,2016-03-29,21,S9D26_a_STD,S9D26_a,a,STD,22,6,3,8,4,0,0,0,0,0,NA,NA
IMG_2533.JPG,yes,866,NA,NA,2016-03-05,2016-03-29,24,S11D32_b_STD,S11D32_b,b,STD,16,6,2,10,8,0,0,0,0,0,NA,NA
IMG_2534.JPG,yes,827,NA,NA,2016-03-15,2016-03-29,14,S31D92_b_STD,S31D92_b,b,STD,16,6,4,2,4,0,0,0,0,0,NA,NA
IMG_2535.JPG,yes,700,NA,NA,2016-03-08,2016-03-29,21,S29D85_b_STD,S29D85_b,b,STD,16,6,2,7,7,0,0,0,0,0,NA,NA
IMG_2536.JPG,yes,1138,NA,NA,2016-03-21,2016-03-29,8,S19D56_b_STD,S19D56_b,b,STD,19,6,2,1,8,0,0,0,0,0,NA,NA
IMG_2537.JPG,yes,1069,NA,NA,2016-03-05,2016-03-29,24,S1D2_a_STD,S1D2_a,a,STD,20,6,2,1,7,0,0,0,0,0,NA,NA
IMG_2538.JPG,yes,989,NA,NA,2016-03-08,2016-03-29,21,S7D21_a_STD,S7D21_a,a,STD,21,6,2,1,2,0,0,0,0,0,NA,NA
IMG_2539.JPG,yes,825,NA,NA,2016-03-15,2016-03-29,14,S25D73_b_STD,S25D73_b,b,STD,18,6,2,4,5,0,0,0,0,0,NA,NA
IMG_2540.JPG,yes,1052,NA,NA,2016-03-21,2016-03-29,8,S9D27_b_STD,S9D27_b,b,STD,22,6,2,10,9,0,0,0,0,0,NA,NA
IMG_2541.JPG,yes,829,NA,NA,2016-03-15,2016-03-29,14,S1D2_b_STD,S1D2_b,b,STD,16,6,3,8,5,0,0,0,0,0,NA,NA
IMG_2542.JPG,yes,600,NA,NA,2016-03-08,2016-03-29,21,S1D3_a_STD,S1D3_a,a,STD,18,6,2,10,3,2,0,0,0,0,NA,NA
IMG_2543.JPG,yes,939,NA,NA,2016-03-04,2016-03-29,25,S35D103_a_STD,S35D103_a,a,STD,18,6,2,7,8,0,0,0,0,0,NA,NA
IMG_2544.JPG,yes,1516,NA,NA,2016-03-21,2016-03-29,8,S49D145_b_STD,S49D145_b,b,STD,24,6,4,2,5,0,0,0,0,0,NA,NA
IMG_2545.JPG,yes,918,NA,NA,2016-03-08,2016-03-29,21,S27D79_a_STD,S27D79_a,a,STD,24,6,2,4,8,0,0,0,0,0,NA,NA
IMG_2546.JPG,yes,734,NA,NA,2016-03-11,2016-03-29,18,S21D62_a_STD,S21D62_a,a,STD,16,6,2,1,4,0,0,0,0,0,NA,NA
IMG_2547.JPG,yes,725,NA,NA,2016-03-08,2016-03-29,21,S5D14_a_STD,S5D14_a,a,STD,18,6,2,4,6,0,0,0,0,0,NA,NA
IMG_2548.JPG,yes,549,NA,NA,2016-03-11,2016-03-29,18,S13D39_a_STD,S13D39_a,a,STD,15,6,2,4,4,1,0,0,0,0,NA,NA
IMG_2549.JPG,yes,760,NA,NA,2016-03-21,2016-03-29,8,S7D21_b_STD,S7D21_b,b,STD,22,6,3,8,1,0,0,0,0,0,NA,NA
IMG_2550.JPG,yes,600,NA,NA,2016-02-26,2016-03-29,32,S29D85_a_STD,S29D85_a,a,STD,24,6,4,2,10,0,0,0,0,0,NA,NA
IMG_2551.JPG,yes,996,NA,NA,2016-03-15,2016-03-29,14,S47D140_b_STD,S47D140_b,b,STD,20,6,4,2,7,0,0,0,0,0,NA,NA
IMG_2552.JPG,yes,707,NA,NA,2016-03-21,2016-03-29,8,S13D39_b_STD,S13D39_b,NA,STD,21,6,3,8,9,0,0,0,0,0,NA,NA
IMG_2553.JPG,yes,889,NA,NA,2016-02-26,2016-03-29,32,S9D25_a_STD,S9D25_a,a,STD,24,6,2,4,10,0,0,0,0,0,NA,NA
IMG_2554.JPG,yes,1034,NA,NA,2016-02-29,2016-03-29,29,S11D32_a_STD,S11D32_a,a,STD,24,6,2,4,9,0,0,0,0,0,NA,NA
IMG_2555.JPG,yes,419,NA,NA,2016-03-11,2016-03-29,18,S1D3_b_LY,S1D3_b,b,LY,16,6,2,3,7,0,0,0,0,0,NA,NA
IMG_2556.JPG,yes,530,NA,NA,2016-03-11,2016-03-29,18,S45D133_a_LY,S45D133_a,a,LY,19,6,2,6,7,0,0,0,0,0,NA,NA
IMG_2557.JPG,yes,624,NA,NA,2016-03-15,2016-03-29,14,S29D86_a_LY,S29D86_a,a,LY,16,6,2,6,5,0,0,0,0,0,NA,NA
IMG_2558.JPG,yes,624,NA,NA,2016-03-02,2016-03-29,27,S33D97_a_LY,S33D97_a,a,LY,14,6,2,6,2,0,0,0,0,0,NA,NA
IMG_2559.JPG,yes,824,NA,NA,2016-03-11,2016-03-29,18,S5D15_b_LY,S5D15_b,b,LY,24,6,2,3,4,0,0,0,0,0,NA,NA
IMG_2560.JPG,yes,790,NA,NA,2016-03-24,2016-03-29,5,S41D122_a_LY,S41D122_a,a,LY,24,6,2,6,4,0,0,0,0,0,NA,NA
IMG_2561.JPG,yes,721,NA,NA,2016-03-15,2016-03-29,14,S37D110_a_LY,S37D110_a,a,LY,24,6,2,6,6,0,0,0,0,0,NA,NA
IMG_2562.JPG,yes,887,NA,NA,2016-02-29,2016-03-29,29,S19D55_a_LY,S19D55_a,a,LY,24,6,2,3,2,0,0,0,0,0,NA,NA
IMG_2564.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S41D123_a_STD,S41D123_a,a,STD,14,6,1,3,2,0,0,0,0,0,NA,NA
IMG_2565.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S13D37_a_STD,S13D37_a,a,STD,24,6,2,10,1,0,0,0,0,0,NA,NA
IMG_2566.JPG,NA,NA,NA,NA,2016-03-11,2016-04-05,25,S31D92_a_STD,S31D92_a,a,STD,15,6,1,3,3,0,0,0,0,0,NA,NA
IMG_2567.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S47D141_a_STD,S47D141_a,a,STD,17,6,1,9,3,0,0,0,0,0,NA,NA
IMG_2568.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S1D3_a_STD,S1D3_a,a,STD,18,6,2,10,3,0,0,0,0,0,NA,NA
IMG_2569.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S27D80_b_STD,S27D80_b,b,STD,24,6,1,3,4,0,0,0,0,0,NA,NA
IMG_2570.JPG,NA,NA,NA,NA,2016-03-05,2016-04-05,31,S41D121_a_STD,S41D121_a,a,STD,20,6,1,3,7,0,1,0,0,0,NA,NA
IMG_2571.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S23D69_b_STD,S23D69_b,b,STD,24,6,1,9,4,0,0,0,0,0,NA,NA
IMG_2572.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S29D85_b_STD,S29D85_b,b,STD,16,6,2,7,7,0,0,0,0,0,NA,NA
IMG_2573.JPG,NA,NA,NA,NA,2016-03-02,2016-04-05,34,S25D75_a_STD,S25D75_a,a,STD,18,6,1,9,2,0,0,0,0,0,NA,NA
IMG_2574.JPG,NA,NA,NA,NA,2016-02-29,2016-04-05,36,S17D50_a_STD,S17D50_a,a,STD,24,6,1,6,2,0,0,0,0,0,NA,NA
IMG_2575.JPG,NA,NA,NA,NA,2016-03-04,2016-04-05,32,S35D103_a_STD,S35D103_a,a,STD,18,6,2,7,8,1,0,0,0,0,NA,NA
IMG_2576.JPG,NA,NA,NA,NA,2016-03-05,2016-04-05,31,S5D15_a_STD,S5D15_a,a,STD,21,6,1,3,1,0,0,0,0,0,NA,NA
IMG_2577.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S23D69_a_STD,S23D69_a,a,STD,24,6,1,9,9,0,0,0,0,0,NA,NA
IMG_2578.JPG,NA,NA,NA,NA,2016-03-24,2016-04-05,12,S7D19_b_STD,S7D19_b,b,STD,24,6,1,9,5,0,0,0,0,0,NA,NA
IMG_2579.JPG,NA,NA,NA,NA,2016-03-11,2016-04-05,25,S41D123_b_STD,S41D123_b,b,STD,16,6,2,7,9,0,0,0,0,0,NA,NA
IMG_2580.JPG,NA,NA,NA,NA,2016-03-02,2016-04-05,34,S21D63_b_STD,S21D63_b,b,STD,18,6,1,6,8,0,0,0,0,0,NA,NA
IMG_2581.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S11D33_a_STD,S11D33_a,a,STD,24,6,1,6,5,0,0,0,0,0,NA,NA
IMG_2582.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S21D63_a_STD,S21D63_a,a,STD,14,6,1,6,9,0,0,0,0,0,NA,NA
IMG_2583.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S9D27_a_STD,S9D27_a,a,STD,17,6,2,7,2,1,0,0,0,0,NA,NA
IMG_2584.JPG,NA,NA,NA,NA,2016-03-11,2016-04-05,25,S49D145_a_STD,S49D145_a,a,STD,16,6,1,3,9,0,0,0,0,0,wrongly lab D148a,NA
IMG_2585.JPG,NA,NA,NA,NA,2016-03-05,2016-04-05,31,S33D97_a_STD,S33D97_a,a,STD,24,6,2,7,6,0,0,0,0,0,NA,NA
IMG_2586.JPG,NA,NA,NA,NA,2016-03-11,2016-04-05,25,S13D38_a_STD,S13D38_a,a,STD,23,6,1,9,1,1,0,0,0,0,NA,NA
IMG_2587.JPG,NA,NA,NA,NA,2016-03-05,2016-04-05,31,S47D140_a_STD,S47D140_a,a,STD,15,6,1,3,10,0,0,0,0,0,NA,NA
IMG_2588.JPG,yes,739,yes,NA,2016-03-15,2016-04-05,21,S49D146_a_STD,S49D146_a,a,STD,19,6,4,8,1,0,0,0,0,0,NA,NA
IMG_2589.JPG,yes,712,yes,NA,2016-03-15,2016-04-05,21,S1D3_b_STD,S1D3_b,b,STD,24,6,1,9,10,0,0,0,0,0,NA,NA
IMG_2590.JPG,yes,517,NA,NA,2016-03-15,2016-04-05,21,S23D67_a_STD,S23D67_a,a,STD,16,6,1,6,6,0,0,0,0,0,NA,NA
IMG_2591.JPG,yes,703,yes,NA,2016-03-08,2016-04-05,28,S27D79_a_STD,S27D79_a,a,STD,24,6,2,4,8,0,0,0,0,0,NA,NA
IMG_2592.JPG,yes,857,yes,NA,2016-03-08,2016-04-05,28,S19D55_b_STD,S19D55_b,b,STD,23,6,1,6,7,1,0,0,0,0,NA,NA
IMG_2593.JPG,yes,1017,yes,NA,2016-02-29,2016-04-05,36,S11D32_a_STD,S11D32_a,a,STD,24,6,2,4,9,0,0,0,0,0,NA,NA
IMG_2594.JPG,yes,503,yes,NA,2016-03-08,2016-04-05,28,S1D1_a_STD,S1D1_a,a,STD,19,6,1,6,3,1,0,0,0,0,NA,NA
IMG_2595.JPG,yes,266,yes,NA,2016-02-26,2016-04-05,39,S9D25_a_STD,S9D25_a,a,STD,24,6,2,4,10,0,0,0,0,0,NA,NA
IMG_2596.JPG,yes,1165,yes,NA,2016-03-24,2016-04-05,12,S49D146_b_STD,S49D146_b,b,STD,24,6,4,2,2,0,0,0,0,0,NA,NA
IMG_2597.JPG,yes,765,yes,NA,2016-03-05,2016-04-05,31,S1D2_a_STD,S1D2_a,a,STD,20,6,2,1,7,0,0,0,0,0,NA,NA
IMG_2598.JPG,yes,850,yes,NA,2016-03-28,2016-04-05,8,S23D68_b_STD,S23D68_b,b,STD,24,6,4,5,9,0,0,0,0,0,NA,NA
IMG_2599.JPG,NA,NA,NA,NA,2016-03-31,2016-04-05,5,S11D31_a_STD,S11D31_a,a,STD,14,6,2,4,1,0,0,0,0,0,NA,NA
IMG_2600.JPG,NA,NA,NA,NA,2016-03-24,2016-04-05,12,S49D147_b_STD,S49D147_b,b,STD,21,6,5,1,5,0,0,0,0,0,NA,NA
IMG_2601.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S1D2_b_STD,S1D2_b,b,STD,16,6,3,8,5,0,0,0,0,0,NA,NA
IMG_2602.JPG,NA,NA,NA,NA,2016-03-21,2016-04-05,15,S49D145_b_STD,S49D145_b,b,STD,24,6,4,2,5,0,0,0,0,0,NA,NA
IMG_2603.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S47D140_b_STD,S47D140_b,b,STD,20,6,4,2,7,0,0,0,0,0,NA,NA
IMG_2604.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S31D93_a_STD,S31D93_a,a,STD,19,6,5,4,9,0,0,0,0,0,NA,NA
IMG_2605.JPG,NA,NA,NA,NA,2016-03-11,2016-04-05,25,S27D80_a_STD,S27D80_a,a,STD,18,6,5,1,4,0,0,0,0,0,NA,NA
IMG_2606.JPG,NA,NA,NA,NA,2016-03-31,2016-04-05,5,S17D51_b_STD,S17D51_b,b,STD,24,6,2,1,1,0,0,0,0,0,NA,NA
IMG_2607.JPG,NA,NA,NA,NA,2016-03-31,2016-04-05,5,S57D169_b_STD,S57D169_b,b,STD,20,6,6,1,10,0,0,0,0,0,NA,NA
IMG_2608.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S61D183_a_STD,S61D183_a,a,STD,16,6,6,7,1,0,0,0,0,0,labeled s61d183b,NA
IMG_2609.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S47D139_a_STD,S47D139_a,a,STD,17,6,5,4,10,0,0,0,0,0,NA,NA
IMG_2610.JPG,NA,NA,NA,NA,2016-03-15,2016-04-05,21,S59D176_b_STD,S59D176_b,b,STD,16,6,6,4,6,0,0,0,0,0,NA,NA
IMG_2611.JPG,NA,NA,NA,NA,2016-03-28,2016-04-05,8,S61D183_b_STD,S61D183_b,b,STD,24,6,6,7,2,0,0,0,0,0,NA,NA
IMG_2612.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S53D159_a_STD,S53D159_a,a,STD,24,6,6,7,3,0,0,0,0,0,NA,NA
IMG_2613.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S57D169_a_STD,S57D169_a,a,STD,24,6,6,1,9,0,0,0,0,0,NA,NA
IMG_2614.JPG,NA,NA,NA,NA,2016-03-11,2016-04-05,25,S17D50_b_STD,S17D50_b,b,STD,15,6,3,8,2,0,0,0,0,0,NA,NA
IMG_2615.JPG,NA,NA,NA,NA,2016-03-08,2016-04-05,28,S55D164_a_STD,S55D164_a,a,STD,18,6,6,4,7,0,0,0,0,0,NA,NA
