prop_data,prop_train,lower,r,MSD
0.4,0.30000000000000004,42,0.7671432633734223,0.19002164629952356
0.4,0.30000000000000004,43,0.7764887987948198,0.18515149892228425
0.4,0.30000000000000004,44,0.7826389277335462,0.1835101418547723
0.4,0.30000000000000004,45,0.7878602598509366,0.17659235064179696
0.4,0.30000000000000004,46,0.7936981101779882,0.17157307178056697
0.4,0.30000000000000004,47,0.7997650176389824,0.16986549248649424
0.4,0.30000000000000004,48,0.8060576109397373,0.16603425606006225
0.4,0.30000000000000004,49,0.8069792768254314,0.16624840661226156
0.4,0.30000000000000004,50,0.8093524620332335,0.16560301815099232
0.4,0.4,40,0.7461997399791919,0.19398959786608835
0.4,0.4,41,0.757096079102962,0.18630627073463205
0.4,0.4,42,0.7646789771438233,0.17952416640691093
0.4,0.4,43,0.7749744817688117,0.1732081325609843
0.4,0.4,44,0.7812396935807691,0.16992155406375892
0.4,0.4,45,0.7893279989035115,0.16633156203971677
0.4,0.4,46,0.7960082173732514,0.16168002085165964
0.4,0.4,47,0.7960752132564861,0.15944928551207416
0.4,0.4,48,0.8028224038473274,0.15632144234387207
0.4,0.4,49,0.8034349944713488,0.15513945085881145
0.4,0.4,50,0.8045350552334019,0.15447096202122265
0.4,0.5,40,0.746140960350117,0.18536565135211047
0.4,0.5,41,0.7537829714060797,0.18103644407988012
0.4,0.5,42,0.7644245242464187,0.17409333430021917
0.4,0.5,43,0.7753995769897855,0.16789019344919223
0.4,0.5,44,0.7802875782408959,0.16354246949480594
0.4,0.5,45,0.7874710657261013,0.15914245561808932
0.4,0.5,46,0.7951973270462519,0.15550735729143544
0.4,0.5,47,0.797554638074922,0.15289795126674013
0.4,0.5,48,0.800920497861262,0.1516230176053668
0.4,0.5,49,0.8074089974724407,0.1484921750171961
0.4,0.5,50,0.8069484771686805,0.1476931376828403
0.4,0.6,40,0.7385575625956976,0.18154349371828216
0.4,0.6,41,0.756145442166048,0.17309587476017102
0.4,0.6,42,0.7619973876458821,0.16928354293663547
0.4,0.6,43,0.774418302267586,0.16282307073437785
0.4,0.6,44,0.7804528592073985,0.15842848496101775
0.4,0.6,45,0.7865705504858059,0.15669933181954726
0.4,0.6,46,0.7908809787551058,0.1530901850591946
0.4,0.6,47,0.7980740081245843,0.1484817430004749
0.4,0.6,48,0.7954039135931064,0.1480057236326815
0.4,0.6,49,0.8030069088542238,0.14631243034408306
0.4,0.6,50,0.8032297755635662,0.14623031656678603
0.4,0.7000000000000001,40,0.7383558643287476,0.1804937316761205
0.4,0.7000000000000001,41,0.7480027103375256,0.17302743351431768
0.4,0.7000000000000001,42,0.7591778009172383,0.16730065181518688
0.4,0.7000000000000001,43,0.7703942205292673,0.16130182880765317
0.4,0.7000000000000001,44,0.7756616037696109,0.15769089816030044
0.4,0.7000000000000001,45,0.7823287289735089,0.1522653980262966
0.4,0.7000000000000001,46,0.7876323385984019,0.1488761382107908
0.4,0.7000000000000001,47,0.7890652403226905,0.1472284414875199
0.4,0.7000000000000001,48,0.793669379325439,0.14523548064392897
0.4,0.7000000000000001,49,0.7978296509707213,0.14315776632932223
0.4,0.7000000000000001,50,0.7995289992881977,0.14245637364105862
0.4,0.8,40,0.7268396946945007,0.17890071344217456
0.4,0.8,41,0.7425888746994356,0.17044163735296422
0.4,0.8,42,0.7511523696412777,0.16456641514592782
0.4,0.8,43,0.7616894779033118,0.15901459947899108
0.4,0.8,44,0.7641779914017689,0.15502556164664255
0.4,0.8,45,0.7739760012641098,0.15139642242195364
0.4,0.8,46,0.781741526143269,0.14535935206335832
0.4,0.8,47,0.7861637973763294,0.14505895672274186
0.4,0.8,48,0.7912648550757111,0.1425245913947268
0.4,0.8,49,0.7900459452818883,0.14340410460848246
0.4,0.8,50,0.7957728055309079,0.14097726462217208
0.4,0.9,40,0.6942282945572782,0.17476733690942894
0.4,0.9,41,0.7034657145648227,0.1687976949603111
0.4,0.9,42,0.7168052138557623,0.1635134915131562
0.4,0.9,43,0.7247050360911214,0.15866411781971432
0.4,0.9,44,0.7344963332487201,0.15357968083662885
0.4,0.9,45,0.7413959236820717,0.14961352287428384
0.4,0.9,46,0.7506348936219718,0.1460937099161514
0.4,0.9,47,0.7494578217777141,0.14607563742915985
0.4,0.9,48,0.7589058548108845,0.14023650319657893
0.4,0.9,49,0.7618182440526924,0.14013826060602264
0.4,0.9,50,0.7666048884498446,0.1397883673381982
0.5,0.1,40,0.6371105485041804,0.4229994479885814
0.5,0.1,41,0.6581713621500568,0.4240845425082231
0.5,0.1,42,0.6776439469369304,0.3887368648744705
0.5,0.1,43,0.6890305222977574,0.38552784857039957
0.5,0.1,44,0.7038262281307391,0.3730833879547703
0.5,0.1,45,0.7120153879015797,0.3587138769756286
0.5,0.1,46,0.7148028710719436,0.3508042358764601
0.5,0.1,47,0.7240466971440853,0.34009009366180326
0.5,0.1,48,0.731317368598041,0.3423672776119173
0.5,0.1,49,0.7344770715616751,0.3469284789117519
0.5,0.1,50,0.7397029008482839,0.3325820948614142
0.5,0.2,40,0.7363052194311331,0.22025540524780193
0.5,0.2,41,0.7551587827998569,0.2109763445794787
0.5,0.2,42,0.7655871581655153,0.20413325944127844
0.5,0.2,43,0.7729467259515994,0.19820023742599796
0.5,0.2,44,0.7831704479244035,0.19220678584821274
0.5,0.2,45,0.789532926422572,0.18680917205941255
0.5,0.2,46,0.7940306769398349,0.18220613284208423
0.5,0.2,47,0.8013587000033627,0.18008104791832322
0.5,0.2,48,0.8062791810220357,0.1771371345768163
0.5,0.2,49,0.8068374526157728,0.1747080102526235
0.5,0.2,50,0.8073770124120979,0.17653523432703805
0.5,0.30000000000000004,40,0.7496720306733301,0.194601016622538
0.5,0.30000000000000004,41,0.7601530705002961,0.1884367383528263
0.5,0.30000000000000004,42,0.769938240714267,0.18204499419149256
0.5,0.30000000000000004,43,0.7796453355898942,0.1759493359294793
0.5,0.30000000000000004,44,0.7841050042062856,0.17115347286203986
0.5,0.30000000000000004,45,0.7919354637994176,0.16806478032464506
0.5,0.30000000000000004,46,0.797578249103652,0.16400267071339822
0.5,0.30000000000000004,47,0.8031680571392235,0.1597587910826663
0.5,0.30000000000000004,48,0.805537628573962,0.1582319563246036
0.5,0.30000000000000004,49,0.8062753065564067,0.15919301387612905
0.5,0.30000000000000004,50,0.8111356784897983,0.15571669981358646
0.5,0.4,40,0.7494251440571897,0.18703126618635382
0.5,0.4,41,0.7596384386008483,0.17860426909417737
0.5,0.4,42,0.7700403466411859,0.17231208022557612
0.5,0.4,43,0.7766352745606521,0.16790550446116756
0.5,0.4,44,0.7844527711622328,0.16379457578423315
0.5,0.4,45,0.7895189932826381,0.15879461793266983
0.5,0.4,46,0.795506575420214,0.15456031651035326
0.5,0.4,47,0.8011603573367859,0.1512922540387542
0.5,0.4,48,0.8036436912894303,0.1508902107144763
0.5,0.4,49,0.8051874900366812,0.15044114593298435
0.5,0.4,50,0.8104460606743472,0.14729864435217443
0.5,0.5,40,0.7466704208477623,0.18145276381366054
0.5,0.5,41,0.7580844712890792,0.1734696479024336
0.5,0.5,42,0.7690655396195465,0.1678321312068094
0.5,0.5,43,0.7781158237760173,0.1615270733712076
0.5,0.5,44,0.7804769416314314,0.15948092896961122
0.5,0.5,45,0.7867165306791817,0.15508762846529422
0.5,0.5,46,0.7938511530254816,0.15145197586567413
0.5,0.5,47,0.7987072838114604,0.14930231485465947
0.5,0.5,48,0.8035731608330862,0.14584591482870482
0.5,0.5,49,0.806522379724076,0.14503556268190002
0.5,0.5,50,0.8082127813535537,0.1431126494662803
0.5,0.6,40,0.7450610553843987,0.17849504251998677
0.5,0.6,41,0.7562983586993235,0.17130561951120268
0.5,0.6,42,0.7651358775213868,0.1654911003386841
0.5,0.6,43,0.7751720215010903,0.15982161248451388
0.5,0.6,44,0.7817381282119198,0.15582542821667553
0.5,0.6,45,0.7880963671583786,0.15127366111902135
0.5,0.6,46,0.7926601102490418,0.14741149955306057
0.5,0.6,47,0.7986140019746435,0.1455085904583346
0.5,0.6,48,0.8027195879015677,0.14323135223109015
0.5,0.6,49,0.8051130147122735,0.14135699139606933
0.5,0.6,50,0.8050162291005052,0.14129230421092856
0.5,0.7000000000000001,40,0.7397151676150246,0.17700655080782962
0.5,0.7000000000000001,41,0.7536515860998949,0.1688125104592684
0.5,0.7000000000000001,42,0.7613824459518133,0.16431023914453244
0.5,0.7000000000000001,43,0.7716655230543201,0.15725918780957224
0.5,0.7000000000000001,44,0.7766158191478608,0.15421156618903809
0.5,0.7000000000000001,45,0.785994577198167,0.14932000406129978
0.5,0.7000000000000001,46,0.7895301544151725,0.14736369466906737
0.5,0.7000000000000001,47,0.7932261087331302,0.1458993414839438
0.5,0.7000000000000001,48,0.800403031988725,0.14162533923946705
0.5,0.7000000000000001,49,0.8011607595616889,0.13950035725498355
0.5,0.7000000000000001,50,0.8025933417686735,0.13897645247294138
0.5,0.8,40,0.7327449207904989,0.1746979910795836
